年,月,日,時,分,秒,事故類別, 縣市,市區鄉鎮,路線,公里,公尺,里程,分局,工務段,向,車道線(側)名稱, 24小時內死亡人數,2-30日內死亡人數,受傷,天候,道路照明設備(11207新增),道路類別,速限, 道路型態, 事故位置,路面狀況-路面鋪裝,路面狀況-路面狀態,路面狀況-路面缺陷,道路障礙-障礙物,道路障礙-視距,號誌-號誌種類,號誌-號誌動作,車道劃分設施-分向設施,車道劃分設施-分道設施-快車道或一般車道間,車道劃分設施-分道設施-快慢車道間,車道劃分設施-分道設施-路面邊線,事故類型及型態代碼,事故類型及型態2, 當事者順位,當事者屬(性)別, 當事者事故發生時年齡,受傷程度,保護裝備,行動電話、電腦或其他相類功能裝置名稱,當事者區分(大類別),當事者區分(類別),車輛用途,飲酒情形名稱,初步分析研判子類別-主要, 肇事逃逸(是否肇逃)
2023.0,3.0,6.0,11.0,16.0,0.0,A3,新北市,坪林區,國道5號,15.0,200.0,15.2,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,晴,日間自然光線,國道,90.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1.0,男,64.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,變換車道或方向不當,否
2023.0,3.0,6.0,16.0,7.0,0.0,A3,宜蘭縣,頭城鎮,國道5號,30.0,100.0,30.1,北分局,頭城工務段,北側,交流道,0.0,0.0,0.0,晴,日間自然光線,國道,40.0,直路,直線匝道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1.0,男,42.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,變換車道或方向不當,否
2023.0,3.0,6.0,16.0,11.0,0.0,A3,宜蘭縣,頭城鎮,國道5號,29.0,300.0,29.3,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,晴,日間自然光線,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,33.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,3.0,6.0,16.0,35.0,0.0,A3,宜蘭縣,五結鄉,國道5號,45.0,100.0,45.1,北分局,頭城工務段,南側, ,0.0,0.0,0.0,晴,日間自然光線,國道,40.0,直路,直線匝道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,車道線(無標記),未繪設快慢車道分隔線,有,13,追撞,1.0,女,22.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,3.0,7.0,12.0,44.0,6.0,A3,宜蘭縣,頭城鎮,國道5號,29.0,500.0,29.5,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,晴,日間自然光線,國道,40.0,直路,直線匝道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,45.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,3.0,7.0,17.0,25.0,30.0,A3,新北市,坪林區,國道5號,24.0,100.0,24.1,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,陰,夜間(或隧道、地下道、涵洞)有照明,國道,90.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,35.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,3.0,8.0,3.0,42.0,0.0,A3,新北市,坪林區,國道5號,14.0,600.0,14.6,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,陰,夜間(或隧道、地下道、涵洞)有照明,國道,80.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1.0,男,49.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,變換車道或方向不當,否
2023.0,3.0,9.0,5.0,48.0,26.0,A3,新北市,坪林區,國道5號,17.0,0.0,17.0,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,90.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1.0,男,39.0,未受傷,不明,不明,小客車,租賃車,其他,不明,不明原因肇事,是
2023.0,3.0,9.0,16.0,11.0,0.0,A3,宜蘭縣,頭城鎮,國道5號,26.0,300.0,26.3,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,90.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,47.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,3.0,10.0,7.0,35.0,52.0,A3,新北市,石碇區,國道5號,7.0,600.0,7.6,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,晴,日間自然光線,國道,80.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,29,其他,1.0,無或物(動物、堆置物),-1.0, , , , , , , ,不明原因肇事,否
2023.0,3.0,12.0,17.0,45.0,12.0,A3,宜蘭縣,頭城鎮,國道5號,27.0,200.0,27.2,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,90.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,27.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,3.0,12.0,15.0,8.0,46.0,A3,新北市,坪林區,國道5號,13.0,0.0,13.0,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,80.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,42.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,3.0,13.0,10.0,25.0,5.0,A3,新北市,石碇區,國道5號,4.0,0.0,4.0,北分局,頭城工務段,南側,服務區,0.0,0.0,0.0,雨,日間自然光線,其他,25.0,廣場,其他,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,17,其他,1.0,女,46.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,其他引起事故之違規或不當行為,否
2023.0,3.0,14.0,7.0,32.0,0.0,A3,新北市,石碇區,國道5號,4.0,0.0,4.0,北分局,頭城工務段,南側,服務區,0.0,0.0,0.0,晴,日間自然光線,其他,25.0,廣場,其他,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,14,倒車撞,1.0,男,35.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,倒車未依規定,否
2023.0,3.0,15.0,19.0,31.0,41.0,A3,宜蘭縣,頭城鎮,國道5號,29.0,700.0,29.7,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1.0,男,73.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,無法檢測,變換車道或方向不當,是
2023.0,3.0,15.0,10.0,38.0,17.0,A3,新北市,石碇區,國道5號,2.0,900.0,2.9,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,80.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,19,衝出路外,1.0,女,63.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,3.0,16.0,2.0,32.0,11.0,A3,新北市,石碇區,國道5號,1.0,100.0,1.1,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,陰,夜間(或隧道、地下道、涵洞)有照明,國道,80.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1.0,男,35.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,其他引起事故之違規或不當行為,否
2023.0,3.0,16.0,22.0,17.0,3.0,A3,新北市,石碇區,國道5號,9.0,200.0,9.2,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,80.0,直路,快車道,柏油,乾燥,無缺陷,道路工事(程)中,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,40.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,計程車,其他,經檢測無酒精反應,未保持行車安全距離,否
2023.0,3.0,17.0,16.0,44.0,55.0,A3,宜蘭縣,頭城鎮,國道5號,29.0,700.0,29.7,北分局,頭城工務段,北側,交流道,0.0,0.0,0.0,陰,日間自然光線,國道,40.0,彎曲路及附近,環道匝道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,31.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,3.0,17.0,16.0,7.0,0.0,A3,宜蘭縣,礁溪鄉,國道5號,29.0,600.0,29.6,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,晴,日間自然光線,國道,60.0,直路,直線匝道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,36.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),營業用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,3.0,17.0,18.0,38.0,0.0,A3,宜蘭縣,礁溪鄉,國道5號,29.0,700.0,29.7,北分局,頭城工務段,北側,交流道,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,40.0,直路,直線匝道,水泥,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,寬式(50公分以上),禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,40.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,其他引起事故之違規或不當行為,否
2023.0,3.0,18.0,15.0,52.0,0.0,A3,宜蘭縣,礁溪鄉,國道5號,31.0,0.0,31.0,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,陰,日間自然光線,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,40.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,3.0,18.0,16.0,27.0,54.0,A3,宜蘭縣,礁溪鄉,國道5號,30.0,400.0,30.4,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,晴,日間自然光線,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,26.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,3.0,18.0,17.0,12.0,0.0,A3,宜蘭縣,蘇澳鎮,國道5號,54.0,0.0,54.0,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,雨,晨或暮光,國道,40.0,直路,直線匝道,柏油,濕潤,無缺陷,無障礙物,良好,行車管制號誌,正常,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,34.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,3.0,18.0,8.0,39.0,51.0,A3,新北市,石碇區,國道5號,7.0,300.0,7.3,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,雨,日間自然光線,國道,80.0,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1.0,男,35.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,變換車道或方向不當,否
2023.0,3.0,19.0,20.0,40.0,35.0,A3,宜蘭縣,頭城鎮,國道5號,24.0,300.0,24.3,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,90.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,43.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023.0,3.0,19.0,14.0,47.0,42.0,A3,宜蘭縣,礁溪鄉,國道5號,31.0,800.0,31.8,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,陰,日間自然光線,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,73.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,3.0,19.0,16.0,46.0,9.0,A3,宜蘭縣,礁溪鄉,國道5號,30.0,300.0,30.3,北分局,頭城工務段,北側,交流道,0.0,0.0,0.0,陰,日間自然光線,國道,40.0,直路,直線匝道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,46.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,3.0,19.0,16.0,58.0,12.0,A3,宜蘭縣,礁溪鄉,國道5號,31.0,0.0,31.0,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,晴,日間自然光線,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,32.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,租賃車,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,3.0,19.0,22.0,10.0,54.0,A3,新北市,石碇區,國道5號,7.0,500.0,7.5,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,陰,夜間(或隧道、地下道、涵洞)有照明,國道,80.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1.0,女,22.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,租賃車,其他,經檢測無酒精反應,其他引起事故之違規或不當行為,否
2023.0,3.0,20.0,10.0,26.0,0.0,A3,宜蘭縣,冬山鄉,國道5號,49.0,400.0,49.4,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,晴,日間自然光線,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,17,其他,1.0,男,45.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,曳引車,營業用,砂石車,經檢測無酒精反應,不明原因肇事,否
2023.0,3.0,21.0,10.0,47.0,0.0,A3,宜蘭縣,五結鄉,國道5號,40.0,900.0,40.9,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,晴,日間自然光線,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1.0,男,41.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未保持行車安全間隔,否
2023.0,3.0,21.0,11.0,59.0,30.0,A3,宜蘭縣,礁溪鄉,國道5號,29.0,0.0,29.0,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,晴,日間自然光線,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1.0,男,27.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,租賃車,其他,經檢測無酒精反應,車輪脫落或輪胎爆裂,否
2023.0,3.0,22.0,10.0,30.0,18.0,A3,新北市,石碇區,國道5號,4.0,500.0,4.5,北分局,頭城工務段,北側,交流道,0.0,0.0,0.0,晴,日間自然光線,國道,50.0,直路,直線匝道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,33.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),營業用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,3.0,23.0,17.0,9.0,16.0,A3,宜蘭縣,頭城鎮,國道5號,29.0,100.0,29.1,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,晴,日間自然光線,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,62.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023.0,3.0,23.0,13.0,49.0,0.0,A3,新北市,坪林區,國道5號,23.0,700.0,23.7,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,90.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1.0,男,31.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未保持行車安全間隔,否
2023.0,3.0,25.0,18.0,43.0,0.0,A3,宜蘭縣,頭城鎮,國道5號,30.0,0.0,30.0,北分局,頭城工務段,北側, ,0.0,0.0,0.0,雨,夜間(或隧道、地下道、涵洞)有照明,國道,40.0,直路,直線匝道,柏油,濕潤,無缺陷,無障礙物,良好,行車管制號誌,正常,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,女,37.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,3.0,25.0,11.0,55.0,30.0,A3,新北市,坪林區,國道5號,14.0,0.0,14.0,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,晴,日間自然光線,國道,80.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,57.0,未受傷,未戴案全帽或未繫安全帶(未使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未注意車前狀態,否
